,height,lean angle,width,material,n_struts,E1,E2,E3,weight,cost,reliability,IoP E1,IoP E2,IoP E3,CAC E1,CAC E2,CAC E3,IoP,CAC,value
5691,20.0,20.0,110,Titanium,26,2.0093682645862243,1.3231394497377829,3.333333333333334,50.08212533722496,55.090337870947444,1.0,2.0093682645862234,-0.1844487229817613,3.3333333333333326,1.4387829192550117,1.4387829192550117,0.6855143519701906,1.7194176249792648,1.187693396826738,-4.6362478372564455
5692,20.0,20.0,110,Titanium,28,2.015580027067524,1.3279347387167117,3.666666666666666,53.934596517011485,59.328056168712635,1.0,2.015580027067524,-0.18238761944421028,3.6666666666666674,1.4365586384928022,1.436558638492802,0.6759783261058117,1.8332863580966603,1.1830318676971385,-4.948338832431598
5693,20.0,20.0,110,Titanium,30,2.0106507735113763,1.324129507057694,4.0,57.78706769679803,63.565774466477826,1.0,2.010650773511376,-0.18341592211355395,4.0,1.4392276388904863,1.4392276388904859,0.524301701039878,1.9424116171326073,1.1342523262736168,-5.306629171258403
5709,20.0,20.0,120,Inconel,10,2.2247863406856503,0.26776810824830155,0.6666666666666665,38.84884748095843,23.309308488575056,1.0,2.2247863406856503,0.022220608164963872,0.6666666666666665,1.7380858968480897,1.7380858968480908,3.8976031668553826,0.9712245385057603,2.457924986850521,-1.8339145721069308
5710,20.0,20.0,120,Inconel,12,2.3372942630792632,0.3119986217977886,1.0,46.61861697715011,27.97117018629007,1.0,2.337294263079264,0.030074294325677594,1.0,1.6182758661856438,1.6182758661856436,3.0366526670943363,1.1224561858016473,2.091068133155208,-2.2992929894424683
5711,20.0,20.0,120,Inconel,14,2.3725902624950375,0.32587462401335093,1.333333333333333,54.388386473341804,32.63303188400508,1.0,2.3725902624950375,0.03242869509592272,1.3333333333333337,1.467327884334554,1.467327884334554,2.410297829995963,1.2461174303080982,1.781651199555024,-2.686141219325754
5712,20.0,20.0,120,Inconel,16,2.2659046461238543,0.28393304781099016,1.666666666666667,62.1581559695335,37.294893581720096,1.0,2.265904646123854,0.02426472140007247,1.6666666666666663,1.4184758455002222,1.4184758455002222,2.2597384863254737,1.3189453447301975,1.698896725775306,-2.8775798229181655
5713,20.0,20.0,120,Inconel,18,2.322304627963858,0.30610571003683495,2.0,69.9279254657252,41.9567552794351,1.0,2.322304627963858,0.02878112586433358,1.9999999999999998,1.4539806000933848,1.4539806000933848,2.2157711425136135,1.4503619179427305,1.7079107809001277,-3.2185358296248996
5714,20.0,20.0,120,Inconel,20,2.2503899977497754,0.27783373630895714,2.3333333333333335,77.69769496191687,46.61861697715011,1.0,2.2503899977497754,0.023418281880516183,2.333333333333333,1.4184291785437089,1.4184291785437089,2.266675122794048,1.535713870987875,1.7011778266271553,-3.456795165836617
5715,20.0,20.0,120,Inconel,22,2.2257041957227854,0.2681289468345341,2.666666666666666,85.46746445810854,51.28047867486514,1.0,2.2257041957227854,0.021727681442973244,2.666666666666666,1.4118136509585455,1.4118136509585455,2.2854086797412863,1.6380328479441417,1.7030119938861257,-3.7291841879706324
5716,20.0,20.0,120,Inconel,24,2.3210368861496855,0.3056073196097781,3.0,93.23723395430022,55.94234037258014,1.0,2.321036886149686,0.027900219842067853,3.0000000000000004,1.4547396718564891,1.4547396718564891,2.2073378397762866,1.7829790353305848,1.705605727829755,-4.1150595728317265
5717,20.0,20.0,120,Inconel,26,2.3273872290102147,0.3081038453651277,3.333333333333334,101.00700345049192,60.604202070295166,1.0,2.3273872290102147,0.028432472239935877,3.3333333333333326,1.455287880149333,1.455287880149333,2.197185089933238,1.8963843448611613,1.7025869500773012,-4.423711079962942
5718,20.0,20.0,120,Inconel,28,2.3214201765858498,0.30575800351247134,3.666666666666666,108.77677294668361,65.26606376801016,1.0,2.3214201765858506,0.028027201609280617,3.6666666666666674,1.4552287017898624,1.4552287017898624,2.2038990160064933,2.0053713482872664,1.704785473195406,-4.713524343657068
5719,20.0,20.0,120,Inconel,30,2.277153774629742,0.2883554450983463,4.0,116.54654244287529,69.9279254657252,1.0,2.2771537746297423,0.026254143224765533,4.0,1.4256382452080945,1.4256382452080945,2.1133864278632193,2.1011359726181693,1.6548876394264695,-5.037420642347295
5722,20.0,20.0,120,Titanium,10,2.3105079334214222,1.342642484203829,0.6666666666666665,21.013479162472017,23.114827078719216,1.0,2.310507933421422,-0.18136433578385042,0.6666666666666665,1.5604888329786057,1.5604888329786062,0.6805437125734667,0.9319367547680794,1.2671737928435596,-2.7432174138915824
5723,20.0,20.0,120,Titanium,12,2.331699432041982,1.3576384020420815,1.0,25.216174994966423,27.73779249446307,1.0,2.331699432041982,-0.1800120998830274,1.0,1.5959681694704517,1.5959681694704517,0.7461899209389496,1.050562444052985,1.3127087532932844,-2.937773959465818
5724,20.0,20.0,120,Titanium,14,2.3709380659092854,1.3854051655020507,1.333333333333333,29.41887082746082,32.36075791020692,1.0,2.3709380659092862,-0.17609444031890562,1.3333333333333337,1.4707500885156035,1.4707500885156035,0.7034954351846036,1.1760589863079047,1.2149985374052703,-3.2202925956017348
5725,20.0,20.0,120,Titanium,16,2.3278887817167186,1.3549418396039479,1.666666666666667,33.62156665995523,36.983723325950756,1.0,2.327888781716718,-0.18068206494254382,1.6666666666666663,1.4645580701592567,1.4645580701592567,0.6879934502895433,1.2712911278136136,1.2057031968693523,-3.423250757178905
5726,20.0,20.0,120,Titanium,18,2.226227292796178,1.2830022678698483,2.0,37.824262492449634,41.6066887416946,1.0,2.226227292796178,-0.18847180281189715,2.0,1.40671838846358,1.40671838846358,0.6728205932487481,1.345918496661427,1.162085790058636,-3.6672015252004044
5727,20.0,20.0,120,Titanium,20,2.3311473593502496,1.3572477342146567,2.3333333333333335,42.02695832494403,46.22965415743843,1.0,2.3311473593502487,-0.18023105346975435,2.333333333333333,1.4544173530397657,1.4544173530397657,0.6854598889198271,1.4947498797379424,1.1980981983331196,-4.018866249356899
5728,20.0,20.0,120,Titanium,22,2.320582914689016,1.3497719276667934,2.666666666666666,46.22965415743843,50.852619573182295,1.0,2.320582914689016,-0.17965541886387093,2.6666666666666674,1.444461014558921,1.4444610145589212,0.6734659416659292,1.6025313874972706,1.1874626569279239,-4.32258748752396
5729,20.0,20.0,120,Titanium,24,2.3770775857826494,1.389749725423733,3.0,50.432349989932845,55.47558498892614,1.0,2.3770775857826494,-0.17483129257607222,3.0,1.4736361708179049,1.4736361708179049,0.6761892497236613,1.7340820977355256,1.207820530453157,-4.648748678745036
5730,20.0,20.0,120,Titanium,26,2.3647897758342413,1.3810543994490234,3.333333333333334,54.635045822427244,60.098550404669965,1.0,2.3647897758342413,-0.1768099051540936,3.3333333333333326,1.4707562872812026,1.4707562872812026,0.6842470504313727,1.8404377346711602,1.2085865416645927,-4.933407625991668
5731,20.0,20.0,120,Titanium,28,2.246278862771056,1.2971915284434028,3.666666666666666,58.83774165492164,64.72151582041384,1.0,2.246278862771056,-0.1874725544711557,3.666666666666667,1.42310534540269,1.4231053454026898,0.682922088912345,1.9084909916555226,1.1763775932392417,-5.159236296414794
5732,20.0,20.0,120,Titanium,30,2.331756395115187,1.3576787112991513,4.0,63.04043748741605,69.34448123615766,1.0,2.3317563951151867,-0.1792145927450464,3.9999999999999996,1.4537684066603793,1.4537684066603793,0.5321335265848443,2.0508472674567133,1.1465567799685343,-5.581460115693007
5740,20.0,30.0,60,Steel,20,0.7057226995696471,-0.19521941636582912,0.47223950325633923,51.515880686130416,16.2107037593856,0.08,0.7057226995696467,-0.041739938774855025,0.4722395032563393,1.5894241192791685,1.5894241192791672,1.1748053220809849,0.3787407546837103,1.4512178535464402,-0.37506172592788584
5741,20.0,30.0,60,Steel,22,0.6937558065550475,-0.20086554111225283,0.6180291268082825,56.66746875474346,17.831774135324157,0.04,0.6937558065550472,-0.0431537276135228,0.6180291268082825,1.8643064530943907,1.864306453094388,1.3327912897956689,0.422877068583269,1.687134731994816,-0.4863608559646231
5742,20.0,30.0,60,Steel,24,0.6782638960739387,-0.20817481169986998,0.7626406977918889,61.81905682335651,19.452844511262718,0.06,0.6782638960739384,-0.04469161040959758,0.762640697791889,1.8432315157041863,1.8432315157041803,1.3454461572344145,0.46540432781874336,1.6773030628809271,-0.6137284251124011
5745,20.0,30.0,60,Steel,30,0.7308919626672276,-0.18334425386114803,1.2041073378184277,77.27382102919563,24.316055639078403,0.12,0.7308919626672272,-0.039174126460681975,1.2041073378184275,1.0663119553725462,1.0663119553725513,0.6959870377844081,0.6319417246749909,0.942870316176502,-1.093830915262275
5749,20.0,30.0,60,Inconel,12,0.731181861551675,0.50289824404227,0.9920813553665602,24.492797690172615,14.695678614103569,1.0,0.731181861551675,0.06674984877796715,0.9920813553665602,1.7335365151071809,1.7335365151071809,2.8322135300397573,0.5966710218987341,2.099762186751373,-1.1618904149396434
5750,20.0,30.0,60,Inconel,14,0.6926702096791578,0.46946496053819303,1.3137417543903482,28.57493063853471,17.144958383120834,1.0,0.6926702096791579,0.058291435583477005,1.3137417543903485,1.8435155931805833,1.8435155931805836,2.431135922501922,0.6882344665509944,2.0393890362876963,-1.421134051574954
5751,20.0,30.0,60,Inconel,16,0.7102633118282161,0.4847381348443152,1.6462440902590247,32.65706358689682,19.59423815213809,1.0,0.7102633118282159,0.06247786096008075,1.6462440902590243,1.5069795699588973,1.5069795699588968,1.8393859547652849,0.8063284210157736,1.6177816982276931,-1.7421207133469139
5752,20.0,30.0,60,Inconel,18,0.6838027588287869,0.4617668228623462,1.9843201367530916,36.73919653525892,22.043517921155352,1.0,0.683802758828787,0.05750878139264408,1.9843201367530912,1.4263603429704583,1.4263603429704583,1.753705634361369,0.9085438923248407,1.535475440100762,-1.9935264269125343
5753,20.0,30.0,60,Inconel,20,0.7124427277657612,0.48663016043580276,2.3059918117062868,40.821329483621014,24.492797690172615,1.0,0.7124427277657613,0.06280825224355001,2.3059918117062868,1.4473293618628265,1.4473293618628265,1.7060765357477476,1.027080930571866,1.5335784198244669,-2.3144636458713324
5754,20.0,30.0,60,Inconel,22,0.7106414085621686,0.48506637356386023,2.641362687897328,44.903462431983115,26.94207745918987,1.0,0.7106414085621684,0.06290589778180732,2.6413626878973275,1.44558278719207,1.44558278719207,1.7183437266836337,1.1383033314137678,1.5365031003559244,-2.609311287729576
5755,20.0,30.0,60,Inconel,24,0.6902732754962645,0.46738409991080265,2.970845330936081,48.98559538034523,29.391357228207138,1.0,0.6902732754962649,0.05863478024800024,2.970845330936082,1.4323035759051854,1.4323035759051856,1.7401962756236893,1.2399177955601157,1.5349344758113534,-2.884353978939618
5756,20.0,30.0,60,Inconel,26,0.6654700266074723,0.4458515503679734,3.3084785672479553,53.06772832870733,31.8406369972244,1.0,0.6654700266074727,0.05435302306501568,3.3084785672479553,1.4093850718009433,1.4093850718009433,1.7780738022259257,1.3427672056401478,1.5322813152759374,-3.1641627826755423
5757,20.0,30.0,60,Inconel,28,0.7478336199406088,0.5173542056016838,3.6388172606974227,57.14986127706942,34.28991676624167,1.0,0.7478336199406089,0.07040994093415506,3.6388172606974236,1.4712026851395776,1.4712026851395774,1.674728123503973,1.4856869405240625,1.5390444979277094,-3.5390246022917777
5758,20.0,30.0,60,Inconel,30,0.7304785986352625,0.5022877174271005,3.9625813801552,61.23199422543154,36.73919653525892,1.0,0.7304785986352627,0.06706745064633993,3.9625813801552,1.4647942956603592,1.4647942956603597,1.5788271552043802,1.5867091431456009,1.5028052488416996,-3.8587956997234314
5762,20.0,30.0,60,Titanium,12,0.6823566833832964,1.6289205834665634,1.0,13.24824099724843,14.573065096973277,1.0,0.6823566833832961,-0.14344345523572272,1.0,1.733096808222666,1.7330968082226665,1.9211153349938594,0.5129710760491911,1.7957696504797307,-1.2408448973517618
5763,20.0,30.0,60,Titanium,14,0.7014899566844651,1.6588190327712484,1.333333333333333,15.456281163456506,17.00190927980215,1.0,0.7014899566844649,-0.13897701843832883,1.3333333333333337,1.5903202191558188,1.5903202191558183,1.625380824564255,0.6319487571931566,1.6020070876252974,-1.4961221658444879
5764,20.0,30.0,60,Titanium,16,0.7065313758981389,1.6666969642893477,1.666666666666667,17.66432132966457,19.43075346263103,1.0,0.7065313758981385,-0.137460336269826,1.6666666666666663,1.55019344399847,1.5501934439984697,1.4611411559229843,0.7452459020983263,1.5205093479733078,-1.7482910844041957
5765,20.0,30.0,60,Titanium,18,0.6644020261646604,1.6008638887136797,2.0,19.872361495872642,21.859597645459907,1.0,0.6644020261646602,-0.14782074141048462,2.0,1.411689275813485,1.411689275813485,1.3430650389576186,0.8388604282513917,1.388814530194863,-2.0022855142059335
5766,20.0,30.0,60,Titanium,20,0.704513484163301,1.6635437226674503,2.3333333333333335,22.080401662080718,24.288441828288793,1.0,0.7045134841633006,-0.13858201218017213,2.3333333333333335,1.434270486536119,1.434270486536119,1.3093582518090938,0.966421601772154,1.392633074960444,-2.3398266167358908
5767,20.0,30.0,60,Titanium,22,0.6415318769787115,1.5651260415997248,2.666666666666666,24.288441828288793,26.71728601111767,1.0,0.6415318769787112,-0.15221272172373915,2.6666666666666674,1.3925746067294549,1.3925746067294549,1.3568929915591783,1.0519952739738798,1.3806807350060293,-2.5856545118129386
5768,20.0,30.0,60,Titanium,24,0.6832085943139811,1.630251814948613,3.0,26.49648199449686,29.146130193946554,1.0,0.6832085943139807,-0.14252409108296876,3.0,1.423144261280903,1.423144261280903,1.3292160830330053,1.1802281677436708,1.391834868531604,-2.9151997205238733
5769,20.0,30.0,60,Titanium,26,0.6947075754751556,1.6482206015692433,3.333333333333334,28.704522160704933,31.574974376775426,1.0,0.6947075754751555,-0.14066574389885483,3.3333333333333326,1.434861786082281,1.4348617860822812,1.3232046235669777,1.2957917216365444,1.3976427319105131,-3.217856275436271
5770,20.0,30.0,60,Titanium,28,0.697632607327203,1.6527913780990338,3.666666666666666,30.91256232691301,34.0038185596043,1.0,0.697632607327203,-0.14028781446220162,3.666666666666666,1.43389938964095,1.4338993896409493,1.3174172947002187,1.4080038198438893,1.395072024660706,-3.5227040791102464
5771,20.0,30.0,60,Titanium,30,0.7494784620894801,1.7338078688932836,4.0,33.12060249312108,36.43266274243319,1.0,0.7494784620894797,-0.12806035506186197,4.0,1.4784288555385294,1.4784288555385294,1.1677306690029432,1.540472702342539,1.3748627933600008,-3.9055284424646524
5778,20.0,30.0,70,Steel,18,1.0163639677492988,-0.1845615244693937,0.4358940612890908,54.091674720436934,17.021238947354874,0.08,1.0163639677492993,-0.04042289072283364,0.43589406128909075,1.871734811535887,1.871734811535886,1.3385294344131005,0.4706117127718521,1.693999685828291,-0.6054096390816683
5779,20.0,30.0,70,Steel,20,1.007778777257085,-0.18803346443612742,0.5920342505778813,60.10186080048549,18.91248771928319,0.02,1.0077787772570854,-0.04186922557948344,0.5920342505778813,1.8340318449488524,1.834031844948854,1.336277452369274,0.5193146007518278,1.6681137140889934,-0.7708138276948182
5782,20.0,30.0,70,Steel,26,1.0219270678162735,-0.18231174917564957,1.0588036016662346,78.13241904063113,24.586234035068156,0.02,1.0219270678162744,-0.039723383221717735,1.0588036016662346,1.910147142618587,1.9101471426185879,1.318752536047388,0.6803357620869304,1.7130156070948541,-1.1433453871615857
5783,20.0,30.0,70,Steel,28,0.9533569157647424,-0.2100422289650775,1.227443087660489,84.14260512067968,26.477482806996473,0.02,0.9533569157647426,-0.045753353057376114,1.227443087660489,1.8558711438838555,1.855871143883837,1.3401391670506786,0.7116822167892852,1.6839604849394572,-1.266362310930489
5784,20.0,30.0,70,Steel,30,0.9861040672687014,-0.1967989416779292,1.3894126569392282,90.15279120072823,28.36873157892479,0.04,0.9861040672687013,-0.04244116577607387,1.3894126569392278,1.8313724117904644,1.8313724117904813,1.2481769436835477,0.7776918528106185,1.6369739224214979,-1.5064442084999357
5788,20.0,30.0,70,Inconel,12,0.9788630496700174,0.47250179706722795,1.0,28.574930638534706,17.144958383120827,1.0,0.978863049670018,0.05971762844716883,1.0,2.269902192244481,2.269902192244481,3.4850838508942,0.679526892705729,2.6749627451277207,-1.3790153282357758
5789,20.0,30.0,70,Inconel,14,1.0069699646065546,0.49341657576349435,1.333333333333333,33.337419078290495,20.002451446974295,1.0,1.0069699646065553,0.06478609793580975,1.333333333333333,1.4390723290991196,1.4390723290991196,2.123164754502788,0.8016964652918993,1.6671031375670091,-1.7300384853505912
5790,20.0,30.0,70,Inconel,16,0.9630289418228957,0.4607193989554782,1.666666666666667,38.09990751804627,22.859944510827766,1.0,0.9630289418228961,0.0578078554018585,1.6666666666666663,1.4703640512763123,1.4703640512763123,1.8864655586547154,0.8958344879638069,1.60906455373578,-1.9736398738770455
5791,20.0,30.0,70,Inconel,18,1.0222333923662028,0.504774322227675,2.0,42.862395957802065,25.717437574681238,1.0,1.0222333923662033,0.06659855018146021,2.0,1.4573687938128401,1.4573687938128403,1.6738273164638926,1.0296106475158877,1.5295216346965244,-2.326678515488198
5792,20.0,30.0,70,Inconel,20,1.0091265820270794,0.4950213472649068,2.3333333333333335,47.62488439755784,28.574930638534706,1.0,1.0091265820270798,0.06540202337037958,2.3333333333333335,1.451562048033142,1.451562048033142,1.7072160119718536,1.1359539795769311,1.5367800360127124,-2.6026307032166556
5793,20.0,30.0,70,Inconel,22,0.9860345801576577,0.4778382409068022,2.666666666666666,52.38737283731364,31.432423702388178,1.0,0.986034580157658,0.06050306352048582,2.6666666666666674,1.4382342909761916,1.4382342909761916,1.7191678061103517,1.237734770114937,1.5318787960209115,-2.8825724740903
5794,20.0,30.0,70,Inconel,24,0.9566328108976409,0.4559599416078435,3.0,57.14986127706941,34.28991676624165,1.0,0.9566328108976413,0.05601313202472849,3.0,1.41902929870803,1.4190292987080304,1.751435905930052,1.3375486476407898,1.529831501115371,-3.15341809633584
5795,20.0,30.0,70,Inconel,26,1.043954289676997,0.5209371690347799,3.333333333333334,61.912349716825204,37.147409830095114,1.0,1.0439542896769973,0.07071576717115297,3.3333333333333326,1.474742834442266,1.4747428344422655,1.6652380722455051,1.4826677967271609,1.5382412470433457,-3.5319879950623716
5796,20.0,30.0,70,Inconel,28,1.0082605335049564,0.49437690751684754,3.666666666666666,66.67483815658099,40.00490289394859,1.0,1.0082605335049568,0.06459402404436032,3.666666666666666,1.4582865147357418,1.4582865147357418,1.7060034210014556,1.5798404080719946,1.5408588168243131,-3.789506732312417
5797,20.0,30.0,70,Inconel,30,1.0087022619369836,0.49470560429557836,4.0,71.43732659633677,42.862395957802065,1.0,1.0087022619369845,0.06525680253417207,4.0,1.4590491293770569,1.459049129377057,1.581766073515515,1.6913196881570522,1.4999547774232098,-4.1435986989160245
5801,20.0,30.0,70,Titanium,12,1.0094685271773671,1.6914964288417145,1.0,15.456281163456499,17.00190927980215,1.0,1.009468527177367,-0.1344631157778052,1.0,1.8783866185815596,1.87838661858156,1.3479145080819563,0.6250018037998539,1.7015625817483588,-1.719659227503143
5802,20.0,30.0,70,Titanium,14,0.9776332927481914,1.648856089558659,1.333333333333333,18.03232802403258,19.835560826435838,1.0,0.9776332927481914,-0.14118148411758902,1.333333333333333,1.5952709915455052,1.5952709915455052,1.1305690341039527,0.7232617139879784,1.4403703390649876,-1.916116766393166
5803,20.0,30.0,70,Titanium,16,0.9444288014371816,1.6043817578752342,1.666666666666667,20.608374884608665,22.669212373069534,1.0,0.9444288014371819,-0.14699775368019619,1.666666666666667,1.5060268578603524,1.5060268578603524,1.0291632615755595,0.8213659048078842,1.3470723257654214,-2.124553869410387
5804,20.0,30.0,70,Titanium,18,0.9879531796558096,1.6626786194377017,2.0,23.184421745184753,25.502863919703227,1.0,0.9879531796558099,-0.1379441876904705,2.0000000000000004,1.4553489418912877,1.4553489418912882,0.9685071721560935,0.95000299732178,1.2930683519795565,-2.4448416795656653
5805,20.0,30.0,70,Titanium,20,1.0074146131803539,1.6887454018346515,2.3333333333333335,25.760468605760835,28.33651546633692,1.0,1.007414613180354,-0.1341449000169099,2.333333333333333,1.4564114956349996,1.4564114956349996,0.9587145788923818,1.0688676821655925,1.2905125233874604,-2.7514385414297995
5806,20.0,30.0,70,Titanium,22,0.9948650067484074,1.6719363697756124,2.666666666666666,28.33651546633692,31.1701670129706,1.0,0.9948650067484074,-0.13748630727190336,2.6666666666666674,1.4456429847661623,1.4456429847661625,0.960379592597146,1.1746817887143906,1.2838885207098236,-3.0445157969490353
5807,20.0,30.0,70,Titanium,24,0.9977070915157361,1.6757430783148481,3.0,30.912562326912997,34.0038185596043,1.0,0.9977070915157362,-0.13680547005836807,3.0,1.4448690302001646,1.4448690302001646,0.9602633608801784,1.286967207152456,1.2833338070935025,-3.3468672179830685
5808,20.0,30.0,70,Titanium,26,1.0099575944448873,1.6921514890161793,3.333333333333334,33.48860918748909,36.837470106237994,1.0,1.0099575944448878,-0.1336622583703043,3.3333333333333344,1.4570838251267546,1.4570838251267546,0.959458191219164,1.403209556469306,1.2912086138242245,-3.6485856918807293
5809,20.0,30.0,70,Titanium,28,1.000448230738394,1.679414579674018,3.666666666666666,36.06465604806516,39.671121652871676,1.0,1.0004482307383937,-0.13592609494194124,3.666666666666666,1.4505677133247026,1.4505677133247021,0.9637429868001606,1.510396267487706,1.2882928044831885,-3.9403958316101586
5810,20.0,30.0,70,Titanium,30,0.9429551856948065,1.6024079864752618,4.0,38.640702908641245,42.50477319950537,1.0,0.9429551856948066,-0.14724228685698093,4.0,1.4084801767329835,1.4084801767329833,0.8341314562138994,1.598570966279275,1.217030603226622,-4.272447180283209
5819,20.0,30.0,80,Steel,22,1.2823780122440533,-0.19235985314421464,0.908332018464355,75.5566250063246,23.775698847098873,0.04,1.2823780122440527,-0.04260087237716223,0.908332018464355,1.4876618580285446,1.4876618580285412,1.1312770943452326,0.7160363861104151,1.3688669368007729,-1.297312589840578
5820,20.0,30.0,80,Steel,24,1.2995135987009427,-0.1862962705613736,1.0827836316524462,82.42540909780865,25.93712601501695,0.06,1.2995135987009427,-0.0402562838874481,1.0827836316524466,1.4478634629105744,1.4478634629105749,1.1046572952354015,0.780680315488647,1.3334614070188504,-1.497891468227126
5823,20.0,30.0,80,Steel,30,1.2548025748248801,-0.20211767161572033,1.5940479002178736,103.0317613722608,32.42140751877119,0.04,1.2548025748248797,-0.043890702130280526,1.5940479002178731,1.8339925496433374,1.8339925496433311,1.2170071150206532,0.934986590970824,1.6283307381024406,-1.9405013924967114
5827,20.0,30.0,80,Inconel,12,1.2589294923365888,0.4707905230151725,1.0,32.657063586896804,19.594238152138082,1.0,1.2589294923365888,0.05906870082103879,1.0,1.9166851717178635,1.9166851717178632,3.025559247575434,0.7726660643858759,2.2863098636703865,-1.642760561084788
5828,20.0,30.0,80,Inconel,14,1.2406623263910481,0.45889675889097403,1.333333333333333,38.09990751804627,22.859944510827763,1.0,1.240662326391048,0.057956859252302644,1.333333333333334,1.4061744040020656,1.4061744040020658,2.1323987899513863,0.8773175063255615,1.6482491993185058,-1.9119880644682365
5829,20.0,30.0,80,Inconel,16,1.365126951666237,0.5399357607396009,1.666666666666667,43.54275144919574,26.12565086951744,1.0,1.365126951666237,0.0756686632482414,1.6666666666666663,1.5314291884561986,1.5314291884561986,1.8692252583634807,1.0358207605270484,1.6440278784252926,-2.344725150986798
5830,20.0,30.0,80,Inconel,18,1.279268556017667,0.4840333011588095,2.0,48.98559538034521,29.391357228207127,1.0,1.2792685560176669,0.06333660545959936,2.0,1.470227106608852,1.470227106608852,1.7592380328382142,1.114201720492422,1.5665640820186393,-2.5340195495029767
5831,20.0,30.0,80,Inconel,20,1.2364702479735834,0.4561672937929883,2.3333333333333335,54.428439311494664,32.657063586896804,1.0,1.2364702479735834,0.05583041871411634,2.3333333333333335,1.422164402263542,1.4221644022635422,1.7536735621012947,1.2085446666736777,1.5326674555427928,-2.803111180717541
5832,20.0,30.0,80,Inconel,22,1.2463325208315081,0.462588626333041,2.666666666666666,59.87128324264414,35.92276994558648,1.0,1.2463325208315084,0.05831204562750749,2.666666666666668,1.424041088949378,1.4240410889493782,1.754862093914449,1.3237704110418946,1.5343147572710683,-3.1104187737701654
5833,20.0,30.0,80,Inconel,24,1.2504916821488663,0.46529665908484397,3.0,65.31412717379361,39.188476304276165,1.0,1.2504916821488659,0.0585025122385806,3.0,1.4292777728983443,1.4292777728983443,1.7497909809947132,1.436331398129149,1.5361155089304672,-3.410363544956835
5834,20.0,30.0,80,Inconel,26,1.2445190198204517,0.46140785459599054,3.333333333333334,70.75697110494309,42.45418266296584,1.0,1.2445190198204512,0.0571596497997289,3.3333333333333326,1.4237068330528577,1.4237068330528582,1.7463561736459132,1.5450040009845043,1.531256613250543,-3.708760870681978
5835,20.0,30.0,80,Inconel,28,1.3056161284403183,0.5011882234151953,3.666666666666666,76.19981503609255,45.719889021655526,1.0,1.3056161284403183,0.06609405878262478,3.666666666666667,1.4612242500763855,1.4612242500763852,1.69107233802057,1.6794589512965368,1.5378402793911137,-4.0611252274623135
5836,20.0,30.0,80,Inconel,30,1.2835646113552337,0.48683046569992405,4.0,81.64265896724201,48.98559538034521,1.0,1.2835646113552337,0.0639761604893621,4.0,1.444569957820976,1.4445699578209759,1.590664565661519,1.7825135906148653,1.4932681604344902,-4.397488214284776
5840,20.0,30.0,80,Titanium,12,1.2899096060638655,1.6837310528968643,1.0,17.66432132966457,19.43075346263103,1.0,1.2899096060638653,-0.13549804253595307,1.0,1.7882979203059048,1.7882979203059044,1.002914439122412,0.7181371878426374,1.526503426578074,-2.0616884571046876
5841,20.0,30.0,80,Titanium,14,1.3128496417318296,1.7106163438767563,1.333333333333333,20.608374884608665,22.669212373069534,1.0,1.3128496417318294,-0.13150580015877072,1.3333333333333337,1.6352605883397624,1.6352605883397624,0.904939185616569,0.8382257249687974,1.3918201207653647,-2.3103478881406723
5842,20.0,30.0,80,Titanium,16,1.276963298919856,1.6685582240608647,1.666666666666667,23.552428439552763,25.907671283508034,1.0,1.276963298919856,-0.13728495615752676,1.6666666666666663,1.4809129413839244,1.4809129413839244,0.8064627956801919,0.9354483364763319,1.256096226149347,-2.5294941283429684
5843,20.0,30.0,80,Titanium,18,1.3035017222784964,1.6996607578350822,2.0,26.496481994496857,29.146130193946544,1.0,1.3035017222784964,-0.13350002826454316,1.9999999999999998,1.473315448808562,1.4733154488085625,0.7763026904314033,1.0566672313379843,1.2409778626828427,-2.8002794173933276
5844,20.0,30.0,80,Titanium,20,1.271857798460317,1.6625746734056068,2.3333333333333335,29.44053554944095,32.38458910438504,1.0,1.2718577984603165,-0.13836899427023724,2.3333333333333335,1.4420545303539567,1.4420545303539563,0.7727360222907946,1.155607379174471,1.2189483609995693,-3.0800387400019167
5845,20.0,30.0,80,Titanium,22,1.3437348112140954,1.7468131824742479,2.666666666666666,32.38458910438504,35.62304801482355,1.0,1.3437348112140954,-0.125644915732971,2.6666666666666674,1.4773267119324922,1.4773267119324922,0.7650729812214633,1.294918854049264,1.2399088016954825,-3.4262411356702227
5846,20.0,30.0,80,Titanium,24,1.2676855917130496,1.657684925453506,3.0,35.32864265932914,38.86150692526206,1.0,1.26768559171305,-0.1389899145948278,3.0,1.4439925125643012,1.443992512564301,0.7757094007930939,1.3762318923727408,1.221231475307232,-3.669608975709997
5847,20.0,30.0,80,Titanium,26,1.2731186549077376,1.6640523734826003,3.333333333333334,38.27269621427323,42.09996583570056,1.0,1.2731186549077373,-0.13810354398675093,3.3333333333333326,1.4431710661327077,1.4431710661327077,0.7726767620919267,1.4894494814181065,1.2196729647857807,-3.975805357339556
5848,20.0,30.0,80,Titanium,28,1.3008944896983183,1.696605130215975,3.666666666666666,41.21674976921733,45.33842474613907,1.0,1.3008944896983186,-0.13296674178730555,3.666666666666667,1.4621416666613785,1.462141666661379,0.7737099162507343,1.6115314715258933,1.232664416524497,-4.286373976350768
